file_upload,band_label,y1,y2,pixels_in_band,g_top,g_top_count,g_top_pct
a0d939fe-www-linuxfoundation-org.png,['Supplement'],5703,6075,535680,29,419452,0.7830271804062127
a0d939fe-www-linuxfoundation-org.png,['Footer'],6074,6683,876960,0,523741,0.5972233625250867
3c5dbfb7-www-mozilla-org.png,['Nav'],0,55,79200,255,56872,0.7180808080808081
3c5dbfb7-www-mozilla-org.png,['Header'],55,809,1085760,22,712782,0.6564820954907162
3c5dbfb7-www-mozilla-org.png,['Main'],808,6823,8661600,16,1769569,0.2043004756626951
3c5dbfb7-www-mozilla-org.png,['Supplement'],6822,7391,819360,22,610959,0.7456539250146456
3c5dbfb7-www-mozilla-org.png,['Footer'],7390,7834,639360,22,382517,0.5982810935935936
d5bdfdfa-www-nginx-com.png,['Nav'],1,139,198720,255,114468,0.5760265700483091
d5bdfdfa-www-nginx-com.png,['Header'],141,639,717120,0,527540,0.7356369924141009
d5bdfdfa-www-nginx-com.png,['Main'],636,2740,3029760,255,1884854,0.6221133027038446
d5bdfdfa-www-nginx-com.png,['Supplement'],2741,3463,1039680,34,742350,0.7140177746999077
d5bdfdfa-www-nginx-com.png,['Footer'],3464,3647,263520,34,248749,0.943947328476017
212156eb-www-openstack-org.png,['Nav'],0,128,193408,255,92883,0.48024383686300465
212156eb-www-openstack-org.png,['Header'],127,805,1024458,255,581257,0.5673800194834732
212156eb-www-openstack-org.png,['Main'],802,4409,5450177,255,2708118,0.4968862479145173
212156eb-www-openstack-org.png,['Supplement'],4412,4650,359618,25,253046,0.7036522087325996
212156eb-www-openstack-org.png,['Footer'],4650,4953,457833,51,317777,0.6940893295153473
92fbf082-www-opensuse-org.png,['Banner'],0,32,46080,225,38088,0.8265625
92fbf082-www-opensuse-org.png,['Nav'],31,99,97920,255,89492,0.9139297385620915
92fbf082-www-opensuse-org.png,['Header'],99,639,777600,255,562130,0.7229038065843622
92fbf082-www-opensuse-org.png,['Main'],637,2047,2030400,255,963497,0.4745355594956659
92fbf082-www-opensuse-org.png,['Supplement'],2045,2358,450720,253,264256,0.5862974795882144
92fbf082-www-opensuse-org.png,['Footer'],2356,2429,105120,253,100508,0.9561263318112633
a2f1f22a-www-redhat-com.png,['Nav'],0,81,116640,255,104601,0.8967849794238684
a2f1f22a-www-redhat-com.png,['Header'],83,647,812160,255,617058,0.7597739361702127
a2f1f22a-www-redhat-com.png,['Main'],648,5044,6330240,255,2865968,0.4527423920736023
a2f1f22a-www-redhat-com.png,['Supplement'],5045,5666,894240,31,700630,0.7834921273930936
a2f1f22a-www-redhat-com.png,['Footer'],5666,5812,210240,21,192789,0.9169948630136986
985a7780-www-ruby-lang-org.png,['Nav'],0,97,139680,22,111411,0.7976159793814434
985a7780-www-ruby-lang-org.png,['Header'],96,268,247680,22,196590,0.7937257751937985
985a7780-www-ruby-lang-org.png,['Main'],268,797,761760,22,490720,0.6441923965553455
985a7780-www-ruby-lang-org.png,['Supplement'],797,849,74880,22,73308,0.9790064102564102
985a7780-www-ruby-lang-org.png,['Footer'],848,899,73440,22,56934,0.7752450980392157
b3d916f3-www-virtualmin-com.png,['Header'],1,896,1288800,245,1259620,0.97735878336437
b3d916f3-www-virtualmin-com.png,['Nav'],896,971,108000,245,59316,0.5492222222222222
b3d916f3-www-virtualmin-com.png,['Main'],971,3831,4118400,245,2108910,0.5120702214452214
b3d916f3-www-virtualmin-com.png,['Footer'],3831,3887,80640,245,76305,0.9462425595238095
164e2028-angular-io.png,['Nav'],1,963,1385280,255,1084990,0.7832279394779394
164e2028-angular-io.png,['Header'],1,961,1382400,255,1082110,0.7827763310185185
164e2028-angular-io.png,['Main'],964,2412,2085120,255,1109576,0.5321401166359729
164e2028-angular-io.png,['Supplement'],2410,2796,555840,255,450927,0.8112532383419689
164e2028-angular-io.png,['Footer'],2796,2895,142560,255,119905,0.841084455667789
8aee1fa1-bun-sh.png,['Banner'],0,42,60480,21,44520,0.7361111111111112
8aee1fa1-bun-sh.png,['Nav'],42,122,115200,21,97543,0.8467274305555555
8aee1fa1-bun-sh.png,['Header'],122,969,1219680,21,736479,0.6038296930342385
8aee1fa1-bun-sh.png,['Main'],968,15764,21306240,14,11582509,0.5436205074194227
8aee1fa1-bun-sh.png,['Supplement'],15762,16086,466560,14,398320,0.8537379972565158
8aee1fa1-bun-sh.png,['Footer'],16085,16212,182880,14,118368,0.647244094488189
5906d8f3-deno-com.png,['Banner'],1,71,100800,255,84561,0.8388988095238096
5906d8f3-deno-com.png,['Nav'],70,164,135360,255,98482,0.727556146572104
5906d8f3-deno-com.png,['Header'],163,1209,1506240,255,1071577,0.7114251380922031
5906d8f3-deno-com.png,['Main'],1210,15073,19962720,255,15411544,0.7720162382681318
5906d8f3-deno-com.png,['Supplement'],15072,15348,397440,20,325496,0.8189814814814815
5906d8f3-deno-com.png,['Footer'],15347,15449,146880,20,132193,0.9000068082788671
d0fc093a-fastapi-tiangolo-com.png,['Banner'],0,77,110880,33,60381,0.5445616883116883
d0fc093a-fastapi-tiangolo-com.png,['Nav'],76,174,141120,148,89704,0.6356575963718821
d0fc093a-fastapi-tiangolo-com.png,['Main'],175,597,607680,255,497808,0.8191943127962086
d0fc093a-fastapi-tiangolo-com.png,['Main'],595,17546,24409440,255,16163283,0.6621734460110514
d0fc093a-fastapi-tiangolo-com.png,['Supplement'],17546,17639,133920,33,124176,0.9272401433691756
d0fc093a-fastapi-tiangolo-com.png,['Footer'],17638,17735,139680,22,130510,0.9343499427262314
77912f56-getbootstrap-com.png,['Nav'],0,64,92160,44,38729,0.42023654513888886
77912f56-getbootstrap-com.png,['Header'],64,905,1211040,16,218701,0.18058941075439292
77912f56-getbootstrap-com.png,['Main'],904,7077,8889120,255,5154655,0.5798836105261264
77912f56-getbootstrap-com.png,['Supplement'],7077,7462,554400,249,401336,0.723910533910534
835de583-godotengine-org.png,['Header'],1,612,879840,62,621620,0.706514820876523
835de583-godotengine-org.png,['Main'],614,5289,6732000,241,3038530,0.4513562091503268
835de583-godotengine-org.png,['Supplement'],5289,5655,527040,255,331020,0.6280737704918032
835de583-godotengine-org.png,['Footer'],5655,5831,253440,255,221348,0.8733743686868687
47c88dc0-nextjs-org.png,['Nav'],1,80,113760,255,92885,0.8164996483825597
47c88dc0-nextjs-org.png,['Header'],80,720,921600,255,813823,0.8830544704861111
47c88dc0-nextjs-org.png,['Main'],720,4696,5725440,255,3278650,0.5726459451151352
47c88dc0-nextjs-org.png,['Supplement'],4695,5120,612000,255,549600,0.8980392156862745
47c88dc0-nextjs-org.png,['Footer'],5120,5231,159840,255,154006,0.963501001001001
a2a7c3a8-nodejs-org.png,['Nav'],0,60,86400,255,55080,0.6375
a2a7c3a8-nodejs-org.png,['Main'],58,815,1090080,255,444259,0.4075471525025686
a2a7c3a8-nodejs-org.png,['Footer'],815,900,122400,255,76340,0.6236928104575163
549f2cbb-nuxt-com.png,['Banner'],0,49,70560,220,65568,0.9292517006802721
549f2cbb-nuxt-com.png,['Nav'],47,110,90720,5,57788,0.6369929453262787
549f2cbb-nuxt-com.png,['Header'],110,1084,1402560,6,967601,0.6898820727812001
549f2cbb-nuxt-com.png,['Main'],1084,8497,10674720,6,7222660,0.6766135317835035
549f2cbb-nuxt-com.png,['Supplement'],8497,8729,334080,6,233428,0.6987188697318008
549f2cbb-nuxt-com.png,['Footer'],8727,8792,93600,6,81800,0.8739316239316239
eed5c7f2-react-dev.png,['Nav'],0,70,100800,255,48772,0.48384920634920636
eed5c7f2-react-dev.png,['Header'],70,611,779040,255,718416,0.922181146025878
eed5c7f2-react-dev.png,['Main'],610,8617,11530080,255,8739636,0.7579857208276092
eed5c7f2-react-dev.png,['Supplement'],8617,8966,502560,255,418126,0.831992199936326
d7fa122f-svelte-dev.png,['Header'],1,1117,1607040,255,228875,0.14242022600557547
d7fa122f-svelte-dev.png,['Main'],1116,2998,2710080,255,1716467,0.633363959735506
d7fa122f-svelte-dev.png,['Footer'],2997,3178,260640,255,230832,0.8856353591160221
8b7e0f5d-tailwindcss-com.png,['Nav'],0,60,86400,255,73402,0.8495601851851852
8b7e0f5d-tailwindcss-com.png,['Header'],63,1187,1618560,255,873069,0.5394109578884935
8b7e0f5d-tailwindcss-com.png,['Main'],1185,10447,13337280,255,6157276,0.4616590489215192
8b7e0f5d-tailwindcss-com.png,['Supplement'],10444,10778,480960,255,315664,0.6563206919494344
8b7e0f5d-tailwindcss-com.png,['Footer'],10778,10924,210240,255,205047,0.9752996575342465
775e4ab6-unrealengine-com.png,['Nav'],1,81,115200,15,64355,0.5586371527777778
775e4ab6-unrealengine-com.png,['Header'],79,822,1069920,16,127142,0.1188331837894422
775e4ab6-unrealengine-com.png,['Main'],821,6475,8141760,16,3052723,0.37494632610148176
775e4ab6-unrealengine-com.png,['Supplement'],6472,7675,1732320,24,1084455,0.6260130922693267
0df9e228-vuejs-org.png,['Nav'],0,58,83520,255,33048,0.3956896551724138
0df9e228-vuejs-org.png,['Header'],56,638,838080,255,556000,0.6634211531118748
0df9e228-vuejs-org.png,['Main'],637,2516,2705760,255,1590728,0.5879043226302406
0df9e228-vuejs-org.png,['Supplement'],2513,3059,786240,249,513416,0.653001628001628
0df9e228-vuejs-org.png,['Footer'],3056,3164,155520,249,99840,0.6419753086419753
97800386-www-djangoproject-com.png,['Nav'],0,72,103680,75,47989,0.4628568672839506
97800386-www-djangoproject-com.png,['Header'],72,470,573120,255,426080,0.7434394193188163
97800386-www-djangoproject-com.png,['Main'],472,2755,3287520,255,1155515,0.3514853141577846
97800386-www-djangoproject-com.png,['Supplement'],2756,3067,447840,183,313260,0.6994908896034298
97800386-www-djangoproject-com.png,['Footer'],3066,3217,217440,75,105733,0.4862628771155261
34f27978-asana-com.png,['Nav'],876,956,115200,234,45344,0.39361111111111113
34f27978-asana-com.png,['Header'],953,1612,948960,234,784387,0.8265754088686562
34f27978-asana-com.png,['Main'],1609,7759,8856000,255,4136067,0.46703556910569105
34f27978-asana-com.png,['Supplement'],7759,8260,721440,0,396620,0.5497615879352407
d7cdd49d-slack-com.png,['Nav'],0,38,54720,255,32532,0.5945175438596492
d7cdd49d-slack-com.png,['Header'],38,522,696960,255,473006,0.6786702249770432
d7cdd49d-slack-com.png,['Main'],519,8409,11361600,255,7851572,0.6910621743416421
d7cdd49d-slack-com.png,['Supplement'],8407,9222,1173600,255,587236,0.500371506475801
d7cdd49d-slack-com.png,['Footer'],9221,9340,171360,255,157053,0.9165091036414565
93ae574e-www-apple-com.png,['Banner'],1,81,115200,40,75624,0.6564583333333334
93ae574e-www-apple-com.png,['Nav'],81,126,64800,112,23904,0.3688888888888889
93ae574e-www-apple-com.png,['Header'],128,2624,3594240,112,2893198,0.8049540375712251
93ae574e-www-apple-com.png,['Main'],2624,5550,4213440,112,2362736,0.560761752867016
93ae574e-www-apple-com.png,['Supplement'],5548,6613,1533600,255,1041120,0.6788732394366197
93ae574e-www-apple-com.png,['Footer'],6613,7040,614880,255,614880,1.0
9ecdb198-www-atlassian-com.png,['Banner'],0,81,116640,248,96424,0.8266803840877915
9ecdb198-www-atlassian-com.png,['Nav'],80,153,105120,112,47789,0.45461377473363773
9ecdb198-www-atlassian-com.png,['Header'],153,1268,1605600,255,1008561,0.6281520926756353
9ecdb198-www-atlassian-com.png,['Main'],1264,8791,10838880,255,6918198,0.6382760949470794
9ecdb198-www-atlassian-com.png,['Supplement'],8791,9261,676800,248,381279,0.5633554964539007
9ecdb198-www-atlassian-com.png,['Footer'],9258,9351,133920,255,128735,0.9612828554360813
ed833428-www-coursera-org.png,['Nav'],0,122,175680,255,77552,0.4414389799635701
ed833428-www-coursera-org.png,['Header'],120,604,696960,255,218463,0.3134512741046832
ed833428-www-coursera-org.png,['Main'],604,4573,5715360,255,2181847,0.38175145572632346
ed833428-www-coursera-org.png,['Supplement'],4571,4722,217440,245,213316,0.9810338484179544
71657227-www-dropbox-com.png,['Nav'],0,79,113760,112,40662,0.3574367088607595
71657227-www-dropbox-com.png,['Header'],77,829,1082880,245,531747,0.49104886968085104
71657227-www-dropbox-com.png,['Main'],826,8344,10825920,255,5480886,0.5062743859182407
71657227-www-dropbox-com.png,['Supplement'],8345,8963,889920,0,723010,0.8124438151743977
71657227-www-dropbox-com.png,['Footer'],8962,9070,155520,0,155520,1.0
e80c8ec4-www-edx-org.png,['Nav'],0,75,108000,255,76043,0.7041018518518518
e80c8ec4-www-edx-org.png,['Banner'],74,103,41760,197,23272,0.55727969348659
e80c8ec4-www-edx-org.png,['Header'],105,818,1026720,255,172764,0.16826788218793828
e80c8ec4-www-edx-org.png,['Main'],817,8088,10470240,255,2922007,0.2790773659438561
e80c8ec4-www-edx-org.png,['Supplement'],8088,8848,1094400,38,762930,0.6971217105263158
e80c8ec4-www-edx-org.png,['Footer'],8848,9331,695520,38,471710,0.6782119852772027
d7fcfa28-www-ibm-com.png,['Nav'],0,85,123760,255,114359,0.9240384615384616
d7fcfa28-www-ibm-com.png,['Header'],86,630,792064,255,328812,0.41513312055591467
d7fcfa28-www-ibm-com.png,['Main'],630,3544,4242784,255,2964340,0.6986780378166788
d7fcfa28-www-ibm-com.png,['Supplement'],3544,4122,841568,22,736530,0.8751877447811703
d7fcfa28-www-ibm-com.png,['Footer'],4119,4241,177632,22,173020,0.9740362096919474
a31961ab-www-khanacademy-org.png,['Nav'],1,60,84960,255,48263,0.5680673258003767
a31961ab-www-khanacademy-org.png,['Header'],58,758,1008000,255,766062,0.7599821428571428
a31961ab-www-khanacademy-org.png,['Main'],756,7447,9635040,255,4650110,0.48262487753034755
a31961ab-www-khanacademy-org.png,['Supplement'],7447,7954,730080,33,481213,0.65912365768135
a31961ab-www-khanacademy-org.png,['Footer'],7953,8019,95040,33,87664,0.9223905723905724
5b4d37a4-www-microsoft-com.png,['Banner'],0,83,119520,242,54648,0.4572289156626506
5b4d37a4-www-microsoft-com.png,['Nav'],83,136,76320,112,40145,0.5260089098532494
5b4d37a4-www-microsoft-com.png,['Banner'],136,193,82080,42,60708,0.7396198830409356
5b4d37a4-www-microsoft-com.png,['Header'],193,976,1127520,255,405583,0.35971246629771536
5b4d37a4-www-microsoft-com.png,['Main'],973,3161,3150720,255,1833181,0.5818292326833232
5b4d37a4-www-microsoft-com.png,['Supplement'],3160,3503,493920,16,216540,0.43841107871720114
5b4d37a4-www-microsoft-com.png,['Footer'],3503,3576,105120,242,81803,0.7781868340943684
d4c6f9cd-www-nasa-gov.png,['Banner'],0,50,72000,61,54896,0.7624444444444445
d4c6f9cd-www-nasa-gov.png,['Nav'],50,131,116640,0,69414,0.5951131687242799
d4c6f9cd-www-nasa-gov.png,['Header'],131,774,925920,0,775906,0.8379838430965958
d4c6f9cd-www-nasa-gov.png,['Main'],775,5081,6200640,255,1255775,0.20252344919234144
d4c6f9cd-www-nasa-gov.png,['Supplement'],5081,5502,606240,0,430849,0.7106904856162576
d4c6f9cd-www-nasa-gov.png,['Footer'],5501,5672,246240,0,194345,0.7892503248862898
c565cdff-www-notion-so.png,['Nav'],0,74,106560,255,79380,0.7449324324324325
c565cdff-www-notion-so.png,['Header'],1296,2451,1663200,255,449136,0.27004329004329003
c565cdff-www-notion-so.png,['Main'],2448,6635,6029280,255,1841911,0.3054943542180824
c565cdff-www-notion-so.png,['Supplement'],6634,6953,459360,255,394560,0.8589341692789969
c565cdff-www-notion-so.png,['Footer'],6952,7304,506880,255,501850,0.9900765467171717
bc9a0bed-www-nvidia-com.png,['Nav'],1,91,129600,255,99687,0.7691898148148149
bc9a0bed-www-nvidia-com.png,['Header'],91,274,263520,255,184830,0.7013888888888888
bc9a0bed-www-nvidia-com.png,['Main'],272,1273,1441440,255,895508,0.6212592962592962
bc9a0bed-www-nvidia-com.png,['Footer'],1271,1431,230400,255,203717,0.8841883680555556
b37dddf5-www-sap-com.png,['Nav'],0,62,89280,246,81346,0.9111335125448029
b37dddf5-www-sap-com.png,['Header'],60,745,986400,19,537176,0.5445823195458231
b37dddf5-www-sap-com.png,['Main'],745,5261,6503040,255,4126793,0.6345944358330873
b37dddf5-www-sap-com.png,['Supplement'],5260,5690,619200,236,368381,0.5949305555555555
b37dddf5-www-sap-com.png,['Footer'],5691,5851,230400,236,198084,0.8597395833333333
8ef93dd4-www-trello-com.png,['Nav'],1,90,128160,255,70200,0.547752808988764
8ef93dd4-www-trello-com.png,['Banner'],88,150,89280,235,59808,0.6698924731182796
8ef93dd4-www-trello-com.png,['Header'],150,798,933120,245,761481,0.8160590277777777
8ef93dd4-www-trello-com.png,['Main'],796,4596,5472000,255,2427747,0.4436672149122807
8ef93dd4-www-trello-com.png,['Supplement'],4599,4729,187200,43,93888,0.5015384615384615
8ef93dd4-www-trello-com.png,['Footer'],4725,4788,90720,43,76489,0.8431327160493827
6867a379-www-udacity-com.png,['Nav'],2,135,307762,255,267832,0.8702568868151364
6867a379-www-udacity-com.png,['Banner'],135,181,106444,255,90827,0.8532843560933449
6867a379-www-udacity-com.png,['Header'],181,756,1330550,255,502566,0.37771297583705987
6867a379-www-udacity-com.png,['Main'],756,9298,19766188,255,10466506,0.5295156557248165
6867a379-www-udacity-com.png,['Supplement'],9295,10032,1705418,255,1488614,0.8728733952614549
6867a379-www-udacity-com.png,['Footer'],10032,10249,502138,255,438678,0.8736203991731357
3370b1f4-clojure-org.png,['Nav'],0,218,313920,255,178612,0.5689729867482161
3370b1f4-clojure-org.png,['Header'],218,943,1044000,255,597759,0.572566091954023
3370b1f4-clojure-org.png,['Main'],944,2915,2838240,246,1040687,0.3666663143356446
3370b1f4-clojure-org.png,['Supplement'],2915,3233,457920,45,290865,0.6351873689727463
3370b1f4-clojure-org.png,['Footer'],3231,3292,87840,45,86382,0.9834016393442623
4f0c08db-crystal-lang-org.png,['Nav'],0,14,20160,22,20160,1.0
4f0c08db-crystal-lang-org.png,['Header'],14,347,479520,22,361814,0.7545337003670337
4f0c08db-crystal-lang-org.png,['Main'],346,752,584640,22,374080,0.6398467432950191
4f0c08db-crystal-lang-org.png,['Banner'],752,774,31680,22,19360,0.6111111111111112
4f0c08db-crystal-lang-org.png,['Supplement'],774,876,146880,22,119508,0.8136437908496732
4f0c08db-crystal-lang-org.png,['Footer'],876,899,33120,22,33120,1.0
756da4af-elixir-lang-org.png,['Nav'],0,28,40320,22,36804,0.912797619047619
756da4af-elixir-lang-org.png,['Header'],28,181,220320,22,192930,0.8756808278867102
756da4af-elixir-lang-org.png,['Main'],181,882,1009440,22,672948,0.6666547788873038
756da4af-elixir-lang-org.png,['Footer'],882,900,25920,22,25920,1.0
ca99bd4f-fortran-lang-org.png,['Nav'],0,57,82080,22,68303,0.8321515594541911
ca99bd4f-fortran-lang-org.png,['Header'],56,469,594720,22,427652,0.7190812483185365
ca99bd4f-fortran-lang-org.png,['Main'],469,841,535680,22,366000,0.6832437275985663
ca99bd4f-fortran-lang-org.png,['Footer'],841,899,83520,22,66228,0.7929597701149426
22bb7f13-golang-org.png,['Nav'],0,58,83520,125,43881,0.5253951149425288
22bb7f13-golang-org.png,['Header'],55,2789,3936960,255,1599854,0.4063678574331464
22bb7f13-golang-org.png,['Main'],2787,4832,2944800,255,1184802,0.4023370008149959
22bb7f13-golang-org.png,['Supplement'],4831,5144,450720,52,332160,0.7369542066027689
22bb7f13-golang-org.png,['Footer'],5141,5210,99360,52,84404,0.8494766505636071
6f6ed817-julialang-org.png,['Nav'],0,70,100800,112,39486,0.39172619047619045
6f6ed817-julialang-org.png,['Header'],70,282,305280,16,117730,0.385645964360587
6f6ed817-julialang-org.png,['Main'],281,4076,5464800,255,2414352,0.4418006148440931
6f6ed817-julialang-org.png,['Supplement'],4079,4312,335520,47,159084,0.4741416309012876
6f6ed817-julialang-org.png,['Footer'],4312,4391,113760,16,60500,0.5318213783403657
fb8b2bf8-racket-lang-org.png,['Nav'],0,40,57600,22,50568,0.8779166666666667
fb8b2bf8-racket-lang-org.png,['Banner'],39,68,41760,22,30113,0.7210967432950192
fb8b2bf8-racket-lang-org.png,['Header'],68,323,367200,22,281320,0.7661220043572985
fb8b2bf8-racket-lang-org.png,['Main'],321,753,622080,22,396960,0.6381172839506173
fb8b2bf8-racket-lang-org.png,['Footer'],751,900,214560,22,174308,0.8123974645786727
6e88dac4-www-erlang-org.png,['Nav'],0,76,109440,255,67116,0.6132675438596491
6e88dac4-www-erlang-org.png,['Header'],79,342,378720,32,248133,0.6551885297845373
6e88dac4-www-erlang-org.png,['Main'],341,897,800640,255,393244,0.491162070343725
6e88dac4-www-erlang-org.png,['Supplement'],897,961,92160,255,87864,0.9533854166666667
c2814149-www-haskell-org.png,['Nav'],0,59,84960,255,45910,0.5403719397363466
c2814149-www-haskell-org.png,['Header'],58,629,822240,255,624810,0.7598876240513719
c2814149-www-haskell-org.png,['Main'],629,3044,3477600,255,1925524,0.55369335173683
c2814149-www-haskell-org.png,['Supplement'],3044,3139,136800,255,88403,0.6462207602339182
c2814149-www-haskell-org.png,['Footer'],3136,3250,164160,50,155748,0.9487573099415205
7857f87b-www-nim-lang-org.png,['Nav'],0,11,15840,22,15840,1.0
7857f87b-www-nim-lang-org.png,['Header'],11,276,381600,22,298054,0.7810639412997904
7857f87b-www-nim-lang-org.png,['Main'],276,870,855360,22,571508,0.6681490834268612
7857f87b-www-nim-lang-org.png,['Footer'],870,895,36000,22,36000,1.0
88533213-www-ocaml-org.png,['Nav'],1,74,105120,248,58550,0.556982496194825
88533213-www-ocaml-org.png,['Header'],73,763,993600,255,573168,0.5768599033816425
88533213-www-ocaml-org.png,['Banner'],767,1102,482400,255,404413,0.8383354063018242
88533213-www-ocaml-org.png,['Main'],1099,7264,8877600,255,5458702,0.614884878796071
88533213-www-ocaml-org.png,['Supplement'],7263,7895,910080,248,756014,0.8307115857946554
5f59ae43-www-perl-org.png,['Nav'],0,119,171360,115,93810,0.5474439775910365
5f59ae43-www-perl-org.png,['Header'],119,537,601920,244,416574,0.6920753588516746
5f59ae43-www-perl-org.png,['Main'],536,1366,1195200,255,495810,0.41483433734939756
5f59ae43-www-perl-org.png,['Banner'],1365,1425,86400,197,84766,0.981087962962963
5f59ae43-www-perl-org.png,['Supplement'],1427,1834,586080,244,375702,0.6410421785421785
5f59ae43-www-perl-org.png,['Footer'],1834,1953,171360,244,140770,0.8214869281045751
9c194dac-www-rust-lang-org.png,['Nav'],0,22,31680,22,29922,0.9445075757575757
9c194dac-www-rust-lang-org.png,['Header'],22,112,129600,22,100452,0.7750925925925926
9c194dac-www-rust-lang-org.png,['Main'],112,770,947520,22,640640,0.6761229314420804
9c194dac-www-rust-lang-org.png,['Supplement'],770,864,135360,22,109678,0.8102689125295508
9c194dac-www-rust-lang-org.png,['Footer'],863,899,51840,22,47124,0.9090277777777778
2d87af8b-www-scala-lang-org.png,['Banner'],0,14,20160,22,20160,1.0
2d87af8b-www-scala-lang-org.png,['Nav'],14,47,47520,22,37933,0.798253367003367
2d87af8b-www-scala-lang-org.png,['Header'],47,229,262080,22,214441,0.8182272588522589
2d87af8b-www-scala-lang-org.png,['Main'],228,766,774720,22,495840,0.6400247831474597
2d87af8b-www-scala-lang-org.png,['Supplement'],766,861,136800,22,111236,0.8131286549707603
2d87af8b-www-scala-lang-org.png,['Footer'],860,899,56160,22,49086,0.8740384615384615
c608afa7-www-scheme-org.png,['Nav'],2,98,138240,238,112192,0.8115740740740741
c608afa7-www-scheme-org.png,['Header'],96,494,573120,238,356480,0.621998883305416
c608afa7-www-scheme-org.png,['Main'],491,2163,2407680,238,1296851,0.5386309642477406
c608afa7-www-scheme-org.png,['Footer'],2161,2230,99360,238,83872,0.8441223832528181
eec68b89-www-tcl-tk.png,['Nav'],0,167,240480,255,143146,0.5952511643379906
eec68b89-www-tcl-tk.png,['Header'],167,669,722880,16,356713,0.49346087870739264
eec68b89-www-tcl-tk.png,['Main'],669,861,276480,255,93414,0.3378689236111111
eec68b89-www-tcl-tk.png,['Footer'],861,963,146880,16,77458,0.5273556644880174
ee446f74-airflow-apache-org.png,['Banner'],0,40,57600,112,55756,0.9679861111111111
ee446f74-airflow-apache-org.png,['Nav'],40,159,171360,255,148113,0.8643382352941177
ee446f74-airflow-apache-org.png,['Header'],158,1012,1229760,255,1121740,0.9121617226125422
ee446f74-airflow-apache-org.png,['Main'],1010,4360,4824000,255,3635817,0.753693407960199
ee446f74-airflow-apache-org.png,['Supplement'],4359,4492,191520,80,176565,0.9219141604010025
ee446f74-airflow-apache-org.png,['Footer'],4492,4648,224640,99,203947,0.9078837250712251
cd4e69a2-cassandra-apache-org.png,['Nav'],0,91,131040,238,97505,0.7440857753357754
cd4e69a2-cassandra-apache-org.png,['Header'],88,763,972000,238,295458,0.30396913580246915
cd4e69a2-cassandra-apache-org.png,['Main'],762,5709,7123680,255,2784379,0.3908624474990454
cd4e69a2-cassandra-apache-org.png,['Supplement'],5708,6319,879840,238,333578,0.3791348426986725
cd4e69a2-cassandra-apache-org.png,['Footer'],6319,6464,208800,255,134348,0.6434291187739464
39284420-couchdb-apache-org.png,['Nav'],0,178,256320,255,210019,0.8193625156054931
39284420-couchdb-apache-org.png,['Header'],178,962,1128960,238,661426,0.5858719529478458
39284420-couchdb-apache-org.png,['Main'],959,6539,8035200,255,2714963,0.33788368677817604
39284420-couchdb-apache-org.png,['Supplement'],6539,7125,843840,238,373120,0.4421691315889268
39284420-couchdb-apache-org.png,['Footer'],7122,7649,758880,238,332928,0.43870967741935485
3dc03d74-flink-apache-org.png,['Nav'],0,72,103680,0,37156,0.3583719135802469
3dc03d74-flink-apache-org.png,['Header'],72,657,842400,115,315152,0.37411206077872744
3dc03d74-flink-apache-org.png,['Main'],656,2889,3215520,255,2114087,0.6574634895755586
3dc03d74-flink-apache-org.png,['Supplement'],2888,3146,371520,249,284128,0.7647717484926787
3dc03d74-flink-apache-org.png,['Footer'],3148,3273,180000,249,147072,0.8170666666666667
3035c061-graphql-org.png,['Nav'],0,63,90720,251,62096,0.6844797178130512
3035c061-graphql-org.png,['Header'],61,861,1152000,252,940930,0.8167795138888889
3035c061-graphql-org.png,['Main'],859,11105,14754240,255,5278437,0.35775729552996294
3035c061-graphql-org.png,['Supplement'],11104,11515,591840,112,322574,0.5450358204920249
3035c061-graphql-org.png,['Footer'],11517,11573,80640,244,72092,0.8939980158730159
7f041404-grpc-io.png,['Nav'],0,63,90720,76,57488,0.6336860670194003
7f041404-grpc-io.png,['Banner'],61,200,200160,255,92160,0.460431654676259
7f041404-grpc-io.png,['Header'],200,793,853920,72,768067,0.899460136780963
7f041404-grpc-io.png,['Main'],795,3068,3273120,255,2195666,0.6708174463508824
7f041404-grpc-io.png,['Footer'],3068,3219,217440,63,206711,0.9506576526857984
d2a936ef-hadoop-apache-org.png,['Nav'],80,123,61920,112,36369,0.5873546511627907
d2a936ef-hadoop-apache-org.png,['Header'],120,558,630720,16,315821,0.5007309107052258
d2a936ef-hadoop-apache-org.png,['Main'],556,3534,4288320,255,3092100,0.721051600626819
d2a936ef-hadoop-apache-org.png,['Footer'],3532,3688,224640,239,96116,0.42786680911680913
fa282bfd-hive-apache-org.png,['Nav'],0,70,100800,0,56784,0.5633333333333334
fa282bfd-hive-apache-org.png,['Header'],67,972,1303200,108,951492,0.7301197053406998
fa282bfd-hive-apache-org.png,['Banner'],972,1053,116640,255,110488,0.9472565157750343
fa282bfd-hive-apache-org.png,['Main'],1054,8206,10298880,255,6507684,0.6318826901565996
fa282bfd-hive-apache-org.png,['Supplement'],8208,8732,754560,255,611898,0.810933524173028
fa282bfd-hive-apache-org.png,['Footer'],8731,8921,273600,112,268865,0.9826937134502924
716d3c32-ignite-apache-org.png,['Nav'],0,45,64800,112,60361,0.9314969135802469
716d3c32-ignite-apache-org.png,['Nav'],40,134,135360,112,71892,0.5311170212765958
